sample_id,age,gender,race,image_path,gender_mapped,age_bin,skin_tone,subgroup
fairface_0001884,3,1,0,data\raw\images\fairface_0001884.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0000158,3,0,4,data\raw\images\fairface_0000158.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008137,5,1,5,data\raw\images\fairface_0008137.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0006298,3,0,3,data\raw\images\fairface_0006298.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001180,4,0,4,data\raw\images\fairface_0001180.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008336,5,0,2,data\raw\images\fairface_0008336.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0000530,5,1,5,data\raw\images\fairface_0000530.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0004977,5,1,2,data\raw\images\fairface_0004977.jpg,Female,40-59,Dark,Female_40-59_Dark
fairface_0008327,2,1,6,data\raw\images\fairface_0008327.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002521,5,0,2,data\raw\images\fairface_0002521.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0009314,3,0,1,data\raw\images\fairface_0009314.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002830,4,0,0,data\raw\images\fairface_0002830.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009774,4,1,3,data\raw\images\fairface_0009774.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001657,4,0,3,data\raw\images\fairface_0001657.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001719,1,1,2,data\raw\images\fairface_0001719.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0009824,3,1,2,data\raw\images\fairface_0009824.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0004263,4,0,5,data\raw\images\fairface_0004263.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008224,4,0,3,data\raw\images\fairface_0008224.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002029,4,0,1,data\raw\images\fairface_0002029.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004022,3,1,0,data\raw\images\fairface_0004022.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0006419,5,0,5,data\raw\images\fairface_0006419.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0005968,5,0,4,data\raw\images\fairface_0005968.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0003056,3,1,5,data\raw\images\fairface_0003056.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000911,3,1,0,data\raw\images\fairface_0000911.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001354,5,0,6,data\raw\images\fairface_0001354.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0007138,1,0,4,data\raw\images\fairface_0007138.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0008523,3,1,0,data\raw\images\fairface_0008523.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001823,4,0,4,data\raw\images\fairface_0001823.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002832,0,0,0,data\raw\images\fairface_0002832.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0008933,5,0,4,data\raw\images\fairface_0008933.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0005356,5,0,2,data\raw\images\fairface_0005356.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0005313,5,1,3,data\raw\images\fairface_0005313.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0009149,4,1,5,data\raw\images\fairface_0009149.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008809,7,0,4,data\raw\images\fairface_0008809.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0009822,3,0,2,data\raw\images\fairface_0009822.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0005314,3,0,3,data\raw\images\fairface_0005314.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006935,1,1,1,data\raw\images\fairface_0006935.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002113,1,1,4,data\raw\images\fairface_0002113.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0006730,4,1,4,data\raw\images\fairface_0006730.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001784,4,0,3,data\raw\images\fairface_0001784.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001572,3,1,4,data\raw\images\fairface_0001572.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000547,4,0,4,data\raw\images\fairface_0000547.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009542,6,0,4,data\raw\images\fairface_0009542.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0001533,3,0,3,data\raw\images\fairface_0001533.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001905,2,1,5,data\raw\images\fairface_0001905.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0000665,1,0,6,data\raw\images\fairface_0000665.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0006912,3,1,1,data\raw\images\fairface_0006912.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001011,7,0,0,data\raw\images\fairface_0001011.jpg,Male,60+,Light,Male_60+_Light
fairface_0005470,3,1,2,data\raw\images\fairface_0005470.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0006820,4,0,0,data\raw\images\fairface_0006820.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000333,1,1,1,data\raw\images\fairface_0000333.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0008158,3,0,6,data\raw\images\fairface_0008158.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004023,1,1,0,data\raw\images\fairface_0004023.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0004402,4,0,0,data\raw\images\fairface_0004402.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008082,4,0,5,data\raw\images\fairface_0008082.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006214,4,1,3,data\raw\images\fairface_0006214.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009204,5,0,3,data\raw\images\fairface_0009204.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0005051,5,1,1,data\raw\images\fairface_0005051.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0000309,2,0,2,data\raw\images\fairface_0000309.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0007432,1,1,1,data\raw\images\fairface_0007432.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0005133,3,1,2,data\raw\images\fairface_0005133.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0006668,6,1,3,data\raw\images\fairface_0006668.jpg,Female,60+,Light,Female_60+_Light
fairface_0001539,4,0,5,data\raw\images\fairface_0001539.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001435,4,0,3,data\raw\images\fairface_0001435.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002169,1,1,6,data\raw\images\fairface_0002169.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0009973,1,0,0,data\raw\images\fairface_0009973.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0009544,4,1,3,data\raw\images\fairface_0009544.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004205,5,0,3,data\raw\images\fairface_0004205.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0001630,3,0,6,data\raw\images\fairface_0001630.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008505,3,1,5,data\raw\images\fairface_0008505.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000083,4,1,4,data\raw\images\fairface_0000083.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004905,3,0,3,data\raw\images\fairface_0004905.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009675,3,0,3,data\raw\images\fairface_0009675.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0003842,4,1,2,data\raw\images\fairface_0003842.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0009321,4,1,5,data\raw\images\fairface_0009321.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0009714,3,1,0,data\raw\images\fairface_0009714.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005675,3,1,6,data\raw\images\fairface_0005675.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0009569,7,1,3,data\raw\images\fairface_0009569.jpg,Female,60+,Light,Female_60+_Light
fairface_0008840,0,0,3,data\raw\images\fairface_0008840.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0006310,3,1,5,data\raw\images\fairface_0006310.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0006535,4,1,0,data\raw\images\fairface_0006535.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001557,5,1,0,data\raw\images\fairface_0001557.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0006252,3,1,3,data\raw\images\fairface_0006252.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003837,1,0,1,data\raw\images\fairface_0003837.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0003639,1,1,2,data\raw\images\fairface_0003639.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0004793,4,0,4,data\raw\images\fairface_0004793.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009265,5,1,3,data\raw\images\fairface_0009265.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0005155,1,0,6,data\raw\images\fairface_0005155.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0008238,7,1,6,data\raw\images\fairface_0008238.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0002435,0,0,1,data\raw\images\fairface_0002435.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0008264,2,1,5,data\raw\images\fairface_0008264.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0001104,5,1,6,data\raw\images\fairface_0001104.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0000794,4,0,4,data\raw\images\fairface_0000794.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007917,4,0,2,data\raw\images\fairface_0007917.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0003255,4,0,4,data\raw\images\fairface_0003255.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006738,3,0,0,data\raw\images\fairface_0006738.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001256,4,0,0,data\raw\images\fairface_0001256.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006383,3,1,0,data\raw\images\fairface_0006383.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005995,4,0,4,data\raw\images\fairface_0005995.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009641,5,0,0,data\raw\images\fairface_0009641.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0004871,7,1,3,data\raw\images\fairface_0004871.jpg,Female,60+,Light,Female_60+_Light
fairface_0008607,0,1,5,data\raw\images\fairface_0008607.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002789,5,1,5,data\raw\images\fairface_0002789.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0002737,1,1,4,data\raw\images\fairface_0002737.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0009890,1,1,6,data\raw\images\fairface_0009890.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0006739,3,1,0,data\raw\images\fairface_0006739.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008900,8,0,3,data\raw\images\fairface_0008900.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0003063,2,0,1,data\raw\images\fairface_0003063.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001780,4,0,5,data\raw\images\fairface_0001780.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009215,3,1,0,data\raw\images\fairface_0009215.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008657,3,1,1,data\raw\images\fairface_0008657.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008801,3,1,0,data\raw\images\fairface_0008801.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001774,4,0,4,data\raw\images\fairface_0001774.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005392,5,0,2,data\raw\images\fairface_0005392.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0005231,4,1,1,data\raw\images\fairface_0005231.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004711,4,0,3,data\raw\images\fairface_0004711.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006234,3,1,1,data\raw\images\fairface_0006234.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001220,3,0,0,data\raw\images\fairface_0001220.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0003426,3,0,3,data\raw\images\fairface_0003426.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001500,0,0,4,data\raw\images\fairface_0001500.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001234,6,0,4,data\raw\images\fairface_0001234.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0007697,1,0,3,data\raw\images\fairface_0007697.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0001303,4,0,0,data\raw\images\fairface_0001303.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006576,6,0,1,data\raw\images\fairface_0006576.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0000800,1,0,2,data\raw\images\fairface_0000800.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0006573,3,1,3,data\raw\images\fairface_0006573.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005736,1,1,2,data\raw\images\fairface_0005736.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0004235,2,0,5,data\raw\images\fairface_0004235.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001428,3,1,3,data\raw\images\fairface_0001428.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004320,2,0,1,data\raw\images\fairface_0004320.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001531,3,0,6,data\raw\images\fairface_0001531.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003588,5,0,6,data\raw\images\fairface_0003588.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0008827,5,1,3,data\raw\images\fairface_0008827.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0004614,4,1,3,data\raw\images\fairface_0004614.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0002439,3,0,6,data\raw\images\fairface_0002439.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003600,3,1,3,data\raw\images\fairface_0003600.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0002751,0,0,2,data\raw\images\fairface_0002751.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0006401,1,1,6,data\raw\images\fairface_0006401.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002020,5,0,3,data\raw\images\fairface_0002020.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0004102,4,0,4,data\raw\images\fairface_0004102.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008963,4,1,1,data\raw\images\fairface_0008963.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002414,3,1,4,data\raw\images\fairface_0002414.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007921,3,1,6,data\raw\images\fairface_0007921.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004389,0,0,3,data\raw\images\fairface_0004389.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0007819,6,1,5,data\raw\images\fairface_0007819.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0009114,5,0,1,data\raw\images\fairface_0009114.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0000150,3,1,1,data\raw\images\fairface_0000150.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007155,1,1,2,data\raw\images\fairface_0007155.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0005737,4,1,4,data\raw\images\fairface_0005737.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004739,4,0,1,data\raw\images\fairface_0004739.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004103,5,0,2,data\raw\images\fairface_0004103.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0004206,1,1,1,data\raw\images\fairface_0004206.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0005566,6,1,5,data\raw\images\fairface_0005566.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0001712,5,0,1,data\raw\images\fairface_0001712.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0004699,7,0,3,data\raw\images\fairface_0004699.jpg,Male,60+,Light,Male_60+_Light
fairface_0004475,6,1,6,data\raw\images\fairface_0004475.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0000137,5,0,0,data\raw\images\fairface_0000137.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0002067,2,0,4,data\raw\images\fairface_0002067.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0004824,4,1,3,data\raw\images\fairface_0004824.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004936,3,1,1,data\raw\images\fairface_0004936.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002900,2,1,6,data\raw\images\fairface_0002900.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0009203,0,0,2,data\raw\images\fairface_0009203.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0000352,3,0,6,data\raw\images\fairface_0000352.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008576,2,0,0,data\raw\images\fairface_0008576.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0006418,6,0,0,data\raw\images\fairface_0006418.jpg,Male,60+,Light,Male_60+_Light
fairface_0009123,8,1,2,data\raw\images\fairface_0009123.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0007973,7,0,3,data\raw\images\fairface_0007973.jpg,Male,60+,Light,Male_60+_Light
fairface_0005448,3,1,6,data\raw\images\fairface_0005448.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002461,3,0,0,data\raw\images\fairface_0002461.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008376,5,0,2,data\raw\images\fairface_0008376.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0007336,7,0,1,data\raw\images\fairface_0007336.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0008911,1,0,2,data\raw\images\fairface_0008911.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0002823,4,1,1,data\raw\images\fairface_0002823.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000174,0,0,5,data\raw\images\fairface_0000174.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0004081,4,0,6,data\raw\images\fairface_0004081.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008698,3,0,0,data\raw\images\fairface_0008698.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008980,3,1,6,data\raw\images\fairface_0008980.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003759,6,0,1,data\raw\images\fairface_0003759.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0005573,1,1,2,data\raw\images\fairface_0005573.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0007554,2,0,6,data\raw\images\fairface_0007554.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005545,4,1,0,data\raw\images\fairface_0005545.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001319,1,0,5,data\raw\images\fairface_0001319.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001899,0,0,3,data\raw\images\fairface_0001899.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0001671,7,0,3,data\raw\images\fairface_0001671.jpg,Male,60+,Light,Male_60+_Light
fairface_0002919,4,0,5,data\raw\images\fairface_0002919.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005799,2,1,0,data\raw\images\fairface_0005799.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0007759,7,0,0,data\raw\images\fairface_0007759.jpg,Male,60+,Light,Male_60+_Light
fairface_0005437,4,0,1,data\raw\images\fairface_0005437.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007961,2,1,2,data\raw\images\fairface_0007961.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0004825,4,0,4,data\raw\images\fairface_0004825.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001091,6,1,3,data\raw\images\fairface_0001091.jpg,Female,60+,Light,Female_60+_Light
fairface_0009668,5,0,1,data\raw\images\fairface_0009668.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0001219,4,1,0,data\raw\images\fairface_0001219.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005533,5,1,3,data\raw\images\fairface_0005533.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0001520,1,0,2,data\raw\images\fairface_0001520.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0003839,4,1,5,data\raw\images\fairface_0003839.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001860,2,1,1,data\raw\images\fairface_0001860.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0001821,1,0,0,data\raw\images\fairface_0001821.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0008373,7,1,1,data\raw\images\fairface_0008373.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0006221,3,1,4,data\raw\images\fairface_0006221.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000633,3,0,4,data\raw\images\fairface_0000633.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001903,3,0,6,data\raw\images\fairface_0001903.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002090,4,0,4,data\raw\images\fairface_0002090.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008010,3,0,6,data\raw\images\fairface_0008010.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001870,3,1,1,data\raw\images\fairface_0001870.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002338,1,0,1,data\raw\images\fairface_0002338.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001082,4,0,4,data\raw\images\fairface_0001082.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005070,2,0,6,data\raw\images\fairface_0005070.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0008642,4,1,4,data\raw\images\fairface_0008642.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000501,4,0,0,data\raw\images\fairface_0000501.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000897,3,0,6,data\raw\images\fairface_0000897.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003237,3,0,0,data\raw\images\fairface_0003237.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0004786,1,1,0,data\raw\images\fairface_0004786.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0002209,4,0,1,data\raw\images\fairface_0002209.jpg,Male,20-39,Medium,Male_20-39_Medium
