sample_id,age,gender,race,image_path,gender_mapped,age_bin,skin_tone,subgroup
fairface_0001503,3,1,5,data\raw\images\fairface_0001503.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002760,5,0,3,data\raw\images\fairface_0002760.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0007377,4,0,6,data\raw\images\fairface_0007377.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006038,2,0,0,data\raw\images\fairface_0006038.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0003843,2,0,2,data\raw\images\fairface_0003843.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0004383,1,0,0,data\raw\images\fairface_0004383.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0009879,3,1,3,data\raw\images\fairface_0009879.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0006205,3,1,3,data\raw\images\fairface_0006205.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001199,4,1,3,data\raw\images\fairface_0001199.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004433,1,0,1,data\raw\images\fairface_0004433.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0003473,1,0,2,data\raw\images\fairface_0003473.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0002864,3,1,3,data\raw\images\fairface_0002864.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009108,3,0,1,data\raw\images\fairface_0009108.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005529,1,1,2,data\raw\images\fairface_0005529.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0008001,6,0,3,data\raw\images\fairface_0008001.jpg,Male,60+,Light,Male_60+_Light
fairface_0000110,2,1,0,data\raw\images\fairface_0000110.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0008597,3,1,0,data\raw\images\fairface_0008597.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009705,1,0,2,data\raw\images\fairface_0009705.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0008102,4,1,1,data\raw\images\fairface_0008102.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007388,4,0,3,data\raw\images\fairface_0007388.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009648,5,0,3,data\raw\images\fairface_0009648.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0004325,4,0,6,data\raw\images\fairface_0004325.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003511,2,0,2,data\raw\images\fairface_0003511.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0003023,2,0,0,data\raw\images\fairface_0003023.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0005632,1,0,0,data\raw\images\fairface_0005632.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0009339,2,1,0,data\raw\images\fairface_0009339.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0008997,5,0,5,data\raw\images\fairface_0008997.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0003267,0,1,6,data\raw\images\fairface_0003267.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0001322,3,0,1,data\raw\images\fairface_0001322.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002798,3,0,5,data\raw\images\fairface_0002798.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004048,3,1,3,data\raw\images\fairface_0004048.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009095,3,1,3,data\raw\images\fairface_0009095.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001356,3,1,2,data\raw\images\fairface_0001356.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0003769,4,0,3,data\raw\images\fairface_0003769.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000261,4,0,3,data\raw\images\fairface_0000261.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009045,4,0,1,data\raw\images\fairface_0009045.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009312,2,0,4,data\raw\images\fairface_0009312.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0006756,3,1,5,data\raw\images\fairface_0006756.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001261,3,0,4,data\raw\images\fairface_0001261.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004610,3,1,2,data\raw\images\fairface_0004610.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0007063,4,1,0,data\raw\images\fairface_0007063.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0000189,4,1,2,data\raw\images\fairface_0000189.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0002985,4,0,2,data\raw\images\fairface_0002985.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0000806,3,0,0,data\raw\images\fairface_0000806.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009326,0,1,3,data\raw\images\fairface_0009326.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0006408,4,1,2,data\raw\images\fairface_0006408.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0004879,1,0,0,data\raw\images\fairface_0004879.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0002353,4,1,4,data\raw\images\fairface_0002353.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004493,3,0,0,data\raw\images\fairface_0004493.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0007215,4,1,4,data\raw\images\fairface_0007215.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005723,4,1,2,data\raw\images\fairface_0005723.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0008957,2,0,1,data\raw\images\fairface_0008957.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0000905,4,0,3,data\raw\images\fairface_0000905.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009453,4,0,4,data\raw\images\fairface_0009453.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005214,6,0,5,data\raw\images\fairface_0005214.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0005038,3,1,5,data\raw\images\fairface_0005038.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0006993,3,0,3,data\raw\images\fairface_0006993.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002220,1,0,6,data\raw\images\fairface_0002220.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001192,6,1,5,data\raw\images\fairface_0001192.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0001430,2,0,5,data\raw\images\fairface_0001430.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0003067,3,0,4,data\raw\images\fairface_0003067.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007615,4,0,2,data\raw\images\fairface_0007615.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0001429,3,0,3,data\raw\images\fairface_0001429.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0007698,3,1,5,data\raw\images\fairface_0007698.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000856,5,0,3,data\raw\images\fairface_0000856.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0005085,4,0,6,data\raw\images\fairface_0005085.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006645,1,0,3,data\raw\images\fairface_0006645.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0008043,4,1,2,data\raw\images\fairface_0008043.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0003946,3,1,2,data\raw\images\fairface_0003946.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0007345,2,1,1,data\raw\images\fairface_0007345.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0000922,2,1,1,data\raw\images\fairface_0000922.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002681,4,0,1,data\raw\images\fairface_0002681.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001291,5,0,5,data\raw\images\fairface_0001291.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0004595,2,0,0,data\raw\images\fairface_0004595.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0002306,3,0,5,data\raw\images\fairface_0002306.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001032,4,1,3,data\raw\images\fairface_0001032.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003565,3,1,1,data\raw\images\fairface_0003565.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008016,4,0,4,data\raw\images\fairface_0008016.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003287,3,1,4,data\raw\images\fairface_0003287.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008360,7,0,2,data\raw\images\fairface_0008360.jpg,Male,60+,Dark,Male_60+_Dark
fairface_0009852,1,1,2,data\raw\images\fairface_0009852.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0007043,1,1,2,data\raw\images\fairface_0007043.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0007479,2,0,3,data\raw\images\fairface_0007479.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0006517,4,0,6,data\raw\images\fairface_0006517.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008690,3,0,4,data\raw\images\fairface_0008690.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009449,3,0,5,data\raw\images\fairface_0009449.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003561,2,1,6,data\raw\images\fairface_0003561.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0004932,0,1,0,data\raw\images\fairface_0004932.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0002990,4,0,0,data\raw\images\fairface_0002990.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006785,5,1,5,data\raw\images\fairface_0006785.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0003090,6,0,3,data\raw\images\fairface_0003090.jpg,Male,60+,Light,Male_60+_Light
fairface_0006389,2,1,3,data\raw\images\fairface_0006389.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0002197,5,0,5,data\raw\images\fairface_0002197.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0007054,3,0,5,data\raw\images\fairface_0007054.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009450,4,1,5,data\raw\images\fairface_0009450.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0006493,2,0,1,data\raw\images\fairface_0006493.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001717,6,0,5,data\raw\images\fairface_0001717.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0004553,3,0,2,data\raw\images\fairface_0004553.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0000156,3,1,2,data\raw\images\fairface_0000156.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0003093,2,1,6,data\raw\images\fairface_0003093.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0006942,3,1,3,data\raw\images\fairface_0006942.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008751,5,0,0,data\raw\images\fairface_0008751.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0002103,4,1,2,data\raw\images\fairface_0002103.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0008180,5,1,0,data\raw\images\fairface_0008180.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0003058,4,0,5,data\raw\images\fairface_0003058.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005280,5,0,1,data\raw\images\fairface_0005280.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0009365,2,0,0,data\raw\images\fairface_0009365.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0009602,4,1,4,data\raw\images\fairface_0009602.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007400,4,0,2,data\raw\images\fairface_0007400.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0001191,3,0,2,data\raw\images\fairface_0001191.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0006682,2,0,2,data\raw\images\fairface_0006682.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0001240,1,1,3,data\raw\images\fairface_0001240.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0001111,4,0,6,data\raw\images\fairface_0001111.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008964,1,0,0,data\raw\images\fairface_0008964.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0000345,5,1,2,data\raw\images\fairface_0000345.jpg,Female,40-59,Dark,Female_40-59_Dark
fairface_0003757,3,1,0,data\raw\images\fairface_0003757.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0007011,3,0,4,data\raw\images\fairface_0007011.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007116,3,0,6,data\raw\images\fairface_0007116.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003926,4,1,5,data\raw\images\fairface_0003926.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000326,5,0,5,data\raw\images\fairface_0000326.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0008776,2,0,6,data\raw\images\fairface_0008776.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0009538,3,0,1,data\raw\images\fairface_0009538.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008516,4,0,1,data\raw\images\fairface_0008516.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004269,3,1,0,data\raw\images\fairface_0004269.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008982,3,1,3,data\raw\images\fairface_0008982.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005561,5,0,3,data\raw\images\fairface_0005561.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0002896,1,0,5,data\raw\images\fairface_0002896.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001403,5,1,6,data\raw\images\fairface_0001403.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0006453,7,0,3,data\raw\images\fairface_0006453.jpg,Male,60+,Light,Male_60+_Light
fairface_0001583,5,1,5,data\raw\images\fairface_0001583.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0008896,3,1,6,data\raw\images\fairface_0008896.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008216,3,1,2,data\raw\images\fairface_0008216.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0004947,1,1,6,data\raw\images\fairface_0004947.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0001347,4,0,2,data\raw\images\fairface_0001347.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0007135,7,0,1,data\raw\images\fairface_0007135.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0001632,2,1,4,data\raw\images\fairface_0001632.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0007589,1,1,6,data\raw\images\fairface_0007589.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0006805,3,0,3,data\raw\images\fairface_0006805.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002158,4,0,0,data\raw\images\fairface_0002158.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0003748,5,0,4,data\raw\images\fairface_0003748.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0006342,4,0,5,data\raw\images\fairface_0006342.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007506,3,0,3,data\raw\images\fairface_0007506.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008399,3,1,5,data\raw\images\fairface_0008399.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005694,1,0,6,data\raw\images\fairface_0005694.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0009626,6,0,4,data\raw\images\fairface_0009626.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0000159,6,0,6,data\raw\images\fairface_0000159.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0002554,4,1,4,data\raw\images\fairface_0002554.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0009099,5,1,1,data\raw\images\fairface_0009099.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0001469,5,0,0,data\raw\images\fairface_0001469.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0009572,6,0,4,data\raw\images\fairface_0009572.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0000176,4,0,2,data\raw\images\fairface_0000176.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0007916,4,0,3,data\raw\images\fairface_0007916.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009866,4,1,3,data\raw\images\fairface_0009866.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001550,4,0,3,data\raw\images\fairface_0001550.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0004424,3,0,0,data\raw\images\fairface_0004424.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0005152,6,1,3,data\raw\images\fairface_0005152.jpg,Female,60+,Light,Female_60+_Light
fairface_0004926,4,0,6,data\raw\images\fairface_0004926.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004847,2,0,5,data\raw\images\fairface_0004847.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005844,2,0,3,data\raw\images\fairface_0005844.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0009557,4,0,3,data\raw\images\fairface_0009557.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001464,1,0,6,data\raw\images\fairface_0001464.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0007838,3,0,3,data\raw\images\fairface_0007838.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0003274,2,1,2,data\raw\images\fairface_0003274.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0009134,3,0,5,data\raw\images\fairface_0009134.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001438,2,1,5,data\raw\images\fairface_0001438.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0004143,3,0,4,data\raw\images\fairface_0004143.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002607,6,1,2,data\raw\images\fairface_0002607.jpg,Female,60+,Dark,Female_60+_Dark
fairface_0004755,3,0,1,data\raw\images\fairface_0004755.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002767,6,0,3,data\raw\images\fairface_0002767.jpg,Male,60+,Light,Male_60+_Light
fairface_0004881,4,0,1,data\raw\images\fairface_0004881.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003490,3,0,1,data\raw\images\fairface_0003490.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006033,3,0,1,data\raw\images\fairface_0006033.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004865,4,0,3,data\raw\images\fairface_0004865.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006054,6,0,3,data\raw\images\fairface_0006054.jpg,Male,60+,Light,Male_60+_Light
fairface_0000223,3,1,0,data\raw\images\fairface_0000223.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005046,3,0,6,data\raw\images\fairface_0005046.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008428,4,1,6,data\raw\images\fairface_0008428.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0009645,6,1,3,data\raw\images\fairface_0009645.jpg,Female,60+,Light,Female_60+_Light
fairface_0007561,3,1,1,data\raw\images\fairface_0007561.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005239,7,0,1,data\raw\images\fairface_0005239.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0004883,2,0,2,data\raw\images\fairface_0004883.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0007062,3,0,3,data\raw\images\fairface_0007062.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008634,3,1,5,data\raw\images\fairface_0008634.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002298,5,0,5,data\raw\images\fairface_0002298.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0008701,7,0,4,data\raw\images\fairface_0008701.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0001970,1,0,1,data\raw\images\fairface_0001970.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0009784,3,0,1,data\raw\images\fairface_0009784.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004866,2,0,4,data\raw\images\fairface_0004866.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005441,4,0,2,data\raw\images\fairface_0005441.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0007071,5,0,2,data\raw\images\fairface_0007071.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0000398,5,0,5,data\raw\images\fairface_0000398.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0000963,4,0,3,data\raw\images\fairface_0000963.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001321,2,0,1,data\raw\images\fairface_0001321.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0009560,5,0,4,data\raw\images\fairface_0009560.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0000682,3,0,2,data\raw\images\fairface_0000682.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0003987,3,1,3,data\raw\images\fairface_0003987.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001020,3,0,6,data\raw\images\fairface_0001020.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001807,3,1,5,data\raw\images\fairface_0001807.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003014,1,0,1,data\raw\images\fairface_0003014.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005732,7,1,5,data\raw\images\fairface_0005732.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0001206,3,0,4,data\raw\images\fairface_0001206.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005792,3,0,2,data\raw\images\fairface_0005792.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0005536,3,1,2,data\raw\images\fairface_0005536.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0000348,3,1,0,data\raw\images\fairface_0000348.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005683,4,0,0,data\raw\images\fairface_0005683.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0005076,2,1,4,data\raw\images\fairface_0005076.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0003065,4,0,6,data\raw\images\fairface_0003065.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001278,2,0,0,data\raw\images\fairface_0001278.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0008053,3,0,2,data\raw\images\fairface_0008053.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0008081,4,0,4,data\raw\images\fairface_0008081.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007197,3,1,1,data\raw\images\fairface_0007197.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003908,6,1,6,data\raw\images\fairface_0003908.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0009431,4,0,3,data\raw\images\fairface_0009431.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0007459,7,1,2,data\raw\images\fairface_0007459.jpg,Female,60+,Dark,Female_60+_Dark
fairface_0006536,1,0,5,data\raw\images\fairface_0006536.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0004080,4,1,2,data\raw\images\fairface_0004080.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0007179,5,0,1,data\raw\images\fairface_0007179.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0001448,3,0,2,data\raw\images\fairface_0001448.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0002711,5,0,2,data\raw\images\fairface_0002711.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0004019,1,1,0,data\raw\images\fairface_0004019.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0005087,6,1,1,data\raw\images\fairface_0005087.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0006117,2,1,2,data\raw\images\fairface_0006117.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0007239,3,1,0,data\raw\images\fairface_0007239.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005342,2,1,3,data\raw\images\fairface_0005342.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0006862,3,1,6,data\raw\images\fairface_0006862.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002698,6,0,6,data\raw\images\fairface_0002698.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0009354,1,1,6,data\raw\images\fairface_0009354.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0007021,3,0,4,data\raw\images\fairface_0007021.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006373,8,0,2,data\raw\images\fairface_0006373.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0009256,4,0,6,data\raw\images\fairface_0009256.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004279,3,1,4,data\raw\images\fairface_0004279.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0009419,7,0,2,data\raw\images\fairface_0009419.jpg,Male,60+,Dark,Male_60+_Dark
fairface_0006823,4,1,2,data\raw\images\fairface_0006823.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0001805,4,0,3,data\raw\images\fairface_0001805.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002522,1,1,5,data\raw\images\fairface_0002522.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0008192,3,0,2,data\raw\images\fairface_0008192.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0007666,4,1,6,data\raw\images\fairface_0007666.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0006400,2,1,5,data\raw\images\fairface_0006400.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0003309,5,1,3,data\raw\images\fairface_0003309.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0002140,5,0,2,data\raw\images\fairface_0002140.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0008112,4,1,4,data\raw\images\fairface_0008112.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001329,4,1,5,data\raw\images\fairface_0001329.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008811,3,0,3,data\raw\images\fairface_0008811.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008569,6,0,5,data\raw\images\fairface_0008569.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0001391,4,0,2,data\raw\images\fairface_0001391.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0006934,3,1,5,data\raw\images\fairface_0006934.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000984,4,0,3,data\raw\images\fairface_0000984.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002251,8,0,4,data\raw\images\fairface_0002251.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0008494,1,0,0,data\raw\images\fairface_0008494.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0009825,4,1,3,data\raw\images\fairface_0009825.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0006746,3,1,3,data\raw\images\fairface_0006746.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003514,1,0,1,data\raw\images\fairface_0003514.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0000332,3,1,0,data\raw\images\fairface_0000332.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0006496,4,1,1,data\raw\images\fairface_0006496.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001066,5,1,2,data\raw\images\fairface_0001066.jpg,Female,40-59,Dark,Female_40-59_Dark
fairface_0002389,3,1,5,data\raw\images\fairface_0002389.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007000,3,0,1,data\raw\images\fairface_0007000.jpg,Male,20-39,Medium,Male_20-39_Medium
