image_a,image_b,label,subgroup,synthetic_identity_a,synthetic_identity_b,split
data\raw\images\fairface_0002255.jpg,data\raw\images\fairface_0002365.jpg,1,Male_60+_Medium,train_identity_1701,train_identity_1701,train
data\raw\images\fairface_0007951.jpg,data\raw\images\fairface_0008445.jpg,1,Female_60+_Light,train_identity_0775,train_identity_0775,train
data\raw\images\fairface_0005652.jpg,data\raw\images\fairface_0005674.jpg,1,Female_20-39_Dark,train_identity_0249,train_identity_0249,train
data\raw\images\fairface_0001693.jpg,data\raw\images\fairface_0001710.jpg,1,Female_20-39_Light,train_identity_0304,train_identity_0304,train
data\raw\images\fairface_0004122.jpg,data\raw\images\fairface_0004149.jpg,1,Female_20-39_Light,train_identity_0346,train_identity_0346,train
data\raw\images\fairface_0009740.jpg,data\raw\images\fairface_0009951.jpg,1,Female_40-59_Medium,train_identity_0748,train_identity_0748,train
data\raw\images\fairface_0004062.jpg,data\raw\images\fairface_0004139.jpg,1,Male_0-19_Medium,train_identity_0976,train_identity_0976,train
data\raw\images\fairface_0008251.jpg,data\raw\images\fairface_0008279.jpg,1,Female_0-19_Light,train_identity_0089,train_identity_0089,train
data\raw\images\fairface_0005386.jpg,data\raw\images\fairface_0005522.jpg,1,Female_40-59_Medium,train_identity_0729,train_identity_0729,train
data\raw\images\fairface_0001440.jpg,data\raw\images\fairface_0001551.jpg,1,Male_40-59_Medium,train_identity_1564,train_identity_1564,train
data\raw\images\fairface_0000112.jpg,data\raw\images\fairface_0000139.jpg,1,Female_20-39_Light,train_identity_0278,train_identity_0278,train
data\raw\images\fairface_0009410.jpg,data\raw\images\fairface_0009595.jpg,1,Female_60+_Medium,train_identity_0813,train_identity_0813,train
data\raw\images\fairface_0004678.jpg,data\raw\images\fairface_0004844.jpg,1,Female_40-59_Medium,train_identity_0725,train_identity_0725,train
data\raw\images\fairface_0008105.jpg,data\raw\images\fairface_0008109.jpg,1,Male_0-19_Light,train_identity_0912,train_identity_0912,train
data\raw\images\fairface_0006729.jpg,data\raw\images\fairface_0006754.jpg,1,Male_20-39_Medium,train_identity_1413,train_identity_1413,train
data\raw\images\fairface_0008662.jpg,data\raw\images\fairface_0008682.jpg,1,Male_20-39_Medium,train_identity_1458,train_identity_1458,train
data\raw\images\fairface_0002264.jpg,data\raw\images\fairface_0002530.jpg,1,Female_40-59_Dark,train_identity_0667,train_identity_0667,train
data\raw\images\fairface_0000530.jpg,data\raw\images\fairface_0000532.jpg,1,Female_40-59_Medium,train_identity_0704,train_identity_0704,train
data\raw\images\fairface_0001263.jpg,data\raw\images\fairface_0001269.jpg,1,Male_20-39_Light,train_identity_1119,train_identity_1119,train
data\raw\images\fairface_0003539.jpg,data\raw\images\fairface_0003590.jpg,1,Female_20-39_Dark,train_identity_0236,train_identity_0236,train
data\raw\images\fairface_0005315.jpg,data\raw\images\fairface_0005354.jpg,1,Female_0-19_Medium,train_identity_0162,train_identity_0162,train
data\raw\images\fairface_0002273.jpg,data\raw\images\fairface_0002345.jpg,1,Male_0-19_Light,train_identity_0873,train_identity_0873,train
data\raw\images\fairface_0000678.jpg,data\raw\images\fairface_0000715.jpg,1,Male_20-39_Medium,train_identity_1267,train_identity_1267,train
data\raw\images\fairface_0005505.jpg,data\raw\images\fairface_0005519.jpg,1,Female_20-39_Medium,train_identity_0569,train_identity_0569,train
data\raw\images\fairface_0002964.jpg,data\raw\images\fairface_0002970.jpg,1,Male_20-39_Medium,train_identity_1322,train_identity_1322,train
data\raw\images\fairface_0004155.jpg,data\raw\images\fairface_0004169.jpg,1,Female_20-39_Medium,train_identity_0544,train_identity_0544,train
data\raw\images\fairface_0005769.jpg,data\raw\images\fairface_0005798.jpg,1,Female_0-19_Light,train_identity_0073,train_identity_0073,train
data\raw\images\fairface_0002824.jpg,data\raw\images\fairface_0002830.jpg,1,Male_20-39_Light,train_identity_1142,train_identity_1142,train
data\raw\images\fairface_0004488.jpg,data\raw\images\fairface_0004602.jpg,1,Female_40-59_Medium,train_identity_0724,train_identity_0724,train
data\raw\images\fairface_0006182.jpg,data\raw\images\fairface_0006190.jpg,1,Female_40-59_Medium,train_identity_0733,train_identity_0733,train
data\raw\images\fairface_0001917.jpg,data\raw\images\fairface_0001920.jpg,1,Male_20-39_Medium,train_identity_1298,train_identity_1298,train
data\raw\images\fairface_0004015.jpg,data\raw\images\fairface_0004078.jpg,1,Male_20-39_Medium,train_identity_1346,train_identity_1346,train
data\raw\images\fairface_0004693.jpg,data\raw\images\fairface_0004705.jpg,1,Male_20-39_Medium,train_identity_1364,train_identity_1364,train
data\raw\images\fairface_0000015.jpg,data\raw\images\fairface_0000017.jpg,1,Female_20-39_Medium,train_identity_0456,train_identity_0456,train
data\raw\images\fairface_0001950.jpg,data\raw\images\fairface_0002040.jpg,1,Male_20-39_Dark,train_identity_1055,train_identity_1055,train
data\raw\images\fairface_0003316.jpg,data\raw\images\fairface_0003330.jpg,1,Male_0-19_Light,train_identity_0883,train_identity_0883,train
data\raw\images\fairface_0000191.jpg,data\raw\images\fairface_0000228.jpg,1,Female_0-19_Dark,train_identity_0001,train_identity_0001,train
data\raw\images\fairface_0008542.jpg,data\raw\images\fairface_0008565.jpg,1,Female_0-19_Medium,train_identity_0197,train_identity_0197,train
data\raw\images\fairface_0008332.jpg,data\raw\images\fairface_0008356.jpg,1,Female_20-39_Medium,train_identity_0631,train_identity_0631,train
data\raw\images\fairface_0005469.jpg,data\raw\images\fairface_0005491.jpg,1,Male_20-39_Dark,train_identity_1074,train_identity_1074,train
data\raw\images\fairface_0009037.jpg,data\raw\images\fairface_0009211.jpg,1,Female_0-19_Light,train_identity_0094,train_identity_0094,train
data\raw\images\fairface_0004970.jpg,data\raw\images\fairface_0004985.jpg,1,Male_20-39_Light,train_identity_1174,train_identity_1174,train
data\raw\images\fairface_0006706.jpg,data\raw\images\fairface_0006710.jpg,1,Female_60+_Medium,train_identity_0802,train_identity_0802,train
data\raw\images\fairface_0001303.jpg,data\raw\images\fairface_0001320.jpg,1,Male_20-39_Light,train_identity_1120,train_identity_1120,train
data\raw\images\fairface_0004691.jpg,data\raw\images\fairface_0004733.jpg,1,Female_20-39_Medium,train_identity_0555,train_identity_0555,train
data\raw\images\fairface_0001327.jpg,data\raw\images\fairface_0001362.jpg,1,Male_0-19_Medium,train_identity_0945,train_identity_0945,train
data\raw\images\fairface_0000254.jpg,data\raw\images\fairface_0000257.jpg,1,Female_20-39_Light,train_identity_0281,train_identity_0281,train
data\raw\images\fairface_0008998.jpg,data\raw\images\fairface_0009031.jpg,1,Male_40-59_Light,train_identity_1547,train_identity_1547,train
data\raw\images\fairface_0007205.jpg,data\raw\images\fairface_0007313.jpg,1,Female_0-19_Medium,train_identity_0182,train_identity_0182,train
data\raw\images\fairface_0007362.jpg,data\raw\images\fairface_0007490.jpg,1,Male_20-39_Dark,train_identity_1084,train_identity_1084,train
data\raw\images\fairface_0000644.jpg,data\raw\images\fairface_0000654.jpg,1,Female_20-39_Medium,train_identity_0468,train_identity_0468,train
data\raw\images\fairface_0004160.jpg,data\raw\images\fairface_0004193.jpg,1,Female_40-59_Light,train_identity_0687,train_identity_0687,train
data\raw\images\fairface_0007619.jpg,data\raw\images\fairface_0007675.jpg,1,Male_40-59_Medium,train_identity_1615,train_identity_1615,train
data\raw\images\fairface_0005825.jpg,data\raw\images\fairface_0005926.jpg,1,Male_0-19_Medium,train_identity_0998,train_identity_0998,train
data\raw\images\fairface_0004079.jpg,data\raw\images\fairface_0004182.jpg,1,Female_0-19_Dark,train_identity_0017,train_identity_0017,train
data\raw\images\fairface_0000658.jpg,data\raw\images\fairface_0000738.jpg,1,Male_40-59_Medium,train_identity_1558,train_identity_1558,train
data\raw\images\fairface_0002189.jpg,data\raw\images\fairface_0002247.jpg,1,Female_20-39_Dark,train_identity_0228,train_identity_0228,train
data\raw\images\fairface_0004510.jpg,data\raw\images\fairface_0004535.jpg,1,Female_40-59_Light,train_identity_0689,train_identity_0689,train
data\raw\images\fairface_0008887.jpg,data\raw\images\fairface_0008918.jpg,1,Male_60+_Medium,train_identity_1745,train_identity_1745,train
data\raw\images\fairface_0006497.jpg,data\raw\images\fairface_0006512.jpg,1,Male_60+_Light,train_identity_1671,train_identity_1671,train
data\raw\images\fairface_0008334.jpg,data\raw\images\fairface_0008356.jpg,1,Female_20-39_Medium,train_identity_0631,train_identity_0631,train
data\raw\images\fairface_0005283.jpg,data\raw\images\fairface_0005327.jpg,1,Female_0-19_Dark,train_identity_0020,train_identity_0020,train
data\raw\images\fairface_0001194.jpg,data\raw\images\fairface_0001229.jpg,1,Male_0-19_Medium,train_identity_0943,train_identity_0943,train
data\raw\images\fairface_0000538.jpg,data\raw\images\fairface_0000551.jpg,1,Female_20-39_Medium,train_identity_0467,train_identity_0467,train
data\raw\images\fairface_0004121.jpg,data\raw\images\fairface_0004208.jpg,1,Male_20-39_Dark,train_identity_1066,train_identity_1066,train
data\raw\images\fairface_0003618.jpg,data\raw\images\fairface_0003628.jpg,1,Female_20-39_Medium,train_identity_0533,train_identity_0533,train
data\raw\images\fairface_0007582.jpg,data\raw\images\fairface_0007583.jpg,1,Male_20-39_Light,train_identity_1214,train_identity_1214,train
data\raw\images\fairface_0001974.jpg,data\raw\images\fairface_0001990.jpg,1,Female_20-39_Medium,train_identity_0496,train_identity_0496,train
data\raw\images\fairface_0006665.jpg,data\raw\images\fairface_0006760.jpg,1,Male_40-59_Medium,train_identity_1608,train_identity_1608,train
data\raw\images\fairface_0002403.jpg,data\raw\images\fairface_0002517.jpg,1,Male_60+_Medium,train_identity_1702,train_identity_1702,train
data\raw\images\fairface_0009489.jpg,data\raw\images\fairface_0009498.jpg,1,Female_20-39_Dark,train_identity_0271,train_identity_0271,train
data\raw\images\fairface_0003056.jpg,data\raw\images\fairface_0003084.jpg,1,Female_20-39_Medium,train_identity_0520,train_identity_0520,train
data\raw\images\fairface_0004696.jpg,data\raw\images\fairface_0004772.jpg,1,Male_40-59_Medium,train_identity_1588,train_identity_1588,train
data\raw\images\fairface_0000583.jpg,data\raw\images\fairface_0000584.jpg,1,Male_40-59_Light,train_identity_1511,train_identity_1511,train
data\raw\images\fairface_0007526.jpg,data\raw\images\fairface_0007548.jpg,1,Male_60+_Light,train_identity_1675,train_identity_1675,train
data\raw\images\fairface_0008552.jpg,data\raw\images\fairface_0008599.jpg,1,Male_40-59_Medium,train_identity_1624,train_identity_1624,train
data\raw\images\fairface_0006191.jpg,data\raw\images\fairface_0006232.jpg,1,Female_20-39_Medium,train_identity_0585,train_identity_0585,train
data\raw\images\fairface_0006372.jpg,data\raw\images\fairface_0006380.jpg,1,Female_20-39_Light,train_identity_0387,train_identity_0387,train
data\raw\images\fairface_0005568.jpg,data\raw\images\fairface_0005720.jpg,1,Female_40-59_Medium,train_identity_0730,train_identity_0730,train
data\raw\images\fairface_0003507.jpg,data\raw\images\fairface_0003622.jpg,1,Male_60+_Medium,train_identity_1710,train_identity_1710,train
data\raw\images\fairface_0001670.jpg,data\raw\images\fairface_0001681.jpg,1,Male_20-39_Light,train_identity_1125,train_identity_1125,train
data\raw\images\fairface_0002309.jpg,data\raw\images\fairface_0002393.jpg,1,Female_0-19_Light,train_identity_0053,train_identity_0053,train
data\raw\images\fairface_0002452.jpg,data\raw\images\fairface_0002465.jpg,1,Female_20-39_Medium,train_identity_0505,train_identity_0505,train
data\raw\images\fairface_0004787.jpg,data\raw\images\fairface_0004798.jpg,1,Male_0-19_Medium,train_identity_0985,train_identity_0985,train
data\raw\images\fairface_0008798.jpg,data\raw\images\fairface_0009023.jpg,1,Male_40-59_Light,train_identity_1547,train_identity_1547,train
data\raw\images\fairface_0004621.jpg,data\raw\images\fairface_0004701.jpg,1,Male_0-19_Medium,train_identity_0984,train_identity_0984,train
data\raw\images\fairface_0006412.jpg,data\raw\images\fairface_0006426.jpg,1,Male_20-39_Light,train_identity_1195,train_identity_1195,train
data\raw\images\fairface_0000631.jpg,data\raw\images\fairface_0000646.jpg,1,Female_20-39_Light,train_identity_0289,train_identity_0289,train
data\raw\images\fairface_0001013.jpg,data\raw\images\fairface_0001022.jpg,1,Male_20-39_Medium,train_identity_1276,train_identity_1276,train
data\raw\images\fairface_0005886.jpg,data\raw\images\fairface_0005940.jpg,1,Male_40-59_Medium,train_identity_1600,train_identity_1600,train
data\raw\images\fairface_0008288.jpg,data\raw\images\fairface_0008449.jpg,1,Female_0-19_Light,train_identity_0090,train_identity_0090,train
data\raw\images\fairface_0008757.jpg,data\raw\images\fairface_0008838.jpg,1,Female_0-19_Medium,train_identity_0200,train_identity_0200,train
data\raw\images\fairface_0006851.jpg,data\raw\images\fairface_0006948.jpg,1,Male_40-59_Medium,train_identity_1610,train_identity_1610,train
data\raw\images\fairface_0000891.jpg,data\raw\images\fairface_0000952.jpg,1,Male_0-19_Medium,train_identity_0937,train_identity_0937,train
data\raw\images\fairface_0009447.jpg,data\raw\images\fairface_0009455.jpg,1,Male_20-39_Medium,train_identity_1479,train_identity_1479,train
data\raw\images\fairface_0001190.jpg,data\raw\images\fairface_0001200.jpg,1,Female_20-39_Light,train_identity_0296,train_identity_0296,train
data\raw\images\fairface_0008988.jpg,data\raw\images\fairface_0009036.jpg,1,Male_20-39_Light,train_identity_1236,train_identity_1236,train
data\raw\images\fairface_0002611.jpg,data\raw\images\fairface_0002661.jpg,1,Male_20-39_Medium,train_identity_1315,train_identity_1315,train
data\raw\images\fairface_0000122.jpg,data\raw\images\fairface_0000134.jpg,1,Female_20-39_Medium,train_identity_0459,train_identity_0459,train
data\raw\images\fairface_0005546.jpg,data\raw\images\fairface_0005642.jpg,1,Male_0-19_Light,train_identity_0896,train_identity_0896,train
data\raw\images\fairface_0007812.jpg,data\raw\images\fairface_0007908.jpg,1,Male_40-59_Medium,train_identity_1617,train_identity_1617,train
data\raw\images\fairface_0006935.jpg,data\raw\images\fairface_0006946.jpg,1,Female_0-19_Medium,train_identity_0178,train_identity_0178,train
data\raw\images\fairface_0009140.jpg,data\raw\images\fairface_0009151.jpg,1,Male_0-19_Dark,train_identity_0854,train_identity_0854,train
data\raw\images\fairface_0006933.jpg,data\raw\images\fairface_0007370.jpg,1,Female_60+_Light,train_identity_0773,train_identity_0773,train
data\raw\images\fairface_0009499.jpg,data\raw\images\fairface_0009516.jpg,1,Male_20-39_Medium,train_identity_1481,train_identity_1481,train
data\raw\images\fairface_0007982.jpg,data\raw\images\fairface_0008054.jpg,1,Female_20-39_Dark,train_identity_0263,train_identity_0263,train
data\raw\images\fairface_0006519.jpg,data\raw\images\fairface_0006530.jpg,1,Male_40-59_Medium,train_identity_1606,train_identity_1606,train
data\raw\images\fairface_0002922.jpg,data\raw\images\fairface_0002935.jpg,1,Female_20-39_Medium,train_identity_0517,train_identity_0517,train
data\raw\images\fairface_0003805.jpg,data\raw\images\fairface_0003858.jpg,1,Male_20-39_Light,train_identity_1158,train_identity_1158,train
data\raw\images\fairface_0002011.jpg,data\raw\images\fairface_0002050.jpg,1,Male_0-19_Light,train_identity_0872,train_identity_0872,train
data\raw\images\fairface_0004467.jpg,data\raw\images\fairface_0004497.jpg,1,Male_60+_Medium,train_identity_1715,train_identity_1715,train
data\raw\images\fairface_0006898.jpg,data\raw\images\fairface_0006913.jpg,1,Male_0-19_Medium,train_identity_1008,train_identity_1008,train
data\raw\images\fairface_0008867.jpg,data\raw\images\fairface_0008873.jpg,1,Male_20-39_Light,train_identity_1234,train_identity_1234,train
data\raw\images\fairface_0006540.jpg,data\raw\images\fairface_0006572.jpg,1,Male_0-19_Medium,train_identity_1003,train_identity_1003,train
data\raw\images\fairface_0004850.jpg,data\raw\images\fairface_0004852.jpg,1,Male_0-19_Medium,train_identity_0987,train_identity_0987,train
data\raw\images\fairface_0002038.jpg,data\raw\images\fairface_0002042.jpg,1,Male_0-19_Medium,train_identity_0953,train_identity_0953,train
data\raw\images\fairface_0004320.jpg,data\raw\images\fairface_0004334.jpg,1,Male_0-19_Medium,train_identity_0980,train_identity_0980,train
data\raw\images\fairface_0004893.jpg,data\raw\images\fairface_0004913.jpg,1,Male_40-59_Light,train_identity_1531,train_identity_1531,train
