image_a,image_b,label,subgroup,synthetic_identity_a,synthetic_identity_b,split
data\raw\images\fairface_0008053.jpg,data\raw\images\fairface_0008184.jpg,1,Male_20-39_Dark,audit_identity_0237,audit_identity_0237,audit
data\raw\images\fairface_0001120.jpg,data\raw\images\fairface_0003689.jpg,1,Female_60+_Light,audit_identity_0165,audit_identity_0165,audit
data\raw\images\fairface_0000497.jpg,data\raw\images\fairface_0000510.jpg,1,Male_20-39_Medium,audit_identity_0273,audit_identity_0273,audit
data\raw\images\fairface_0007437.jpg,data\raw\images\fairface_0007539.jpg,1,Male_40-59_Medium,audit_identity_0349,audit_identity_0349,audit
data\raw\images\fairface_0009004.jpg,data\raw\images\fairface_0009028.jpg,1,Male_0-19_Light,audit_identity_0198,audit_identity_0198,audit
data\raw\images\fairface_0007022.jpg,data\raw\images\fairface_0007753.jpg,1,Male_40-59_Dark,audit_identity_0325,audit_identity_0325,audit
data\raw\images\fairface_0000081.jpg,data\raw\images\fairface_0000157.jpg,1,Male_20-39_Medium,audit_identity_0271,audit_identity_0271,audit
data\raw\images\fairface_0000329.jpg,data\raw\images\fairface_0000478.jpg,1,Male_0-19_Medium,audit_identity_0202,audit_identity_0202,audit
data\raw\images\fairface_0003574.jpg,data\raw\images\fairface_0003681.jpg,1,Male_20-39_Dark,audit_identity_0231,audit_identity_0231,audit
data\raw\images\fairface_0003926.jpg,data\raw\images\fairface_0003999.jpg,1,Female_20-39_Medium,audit_identity_0115,audit_identity_0115,audit
data\raw\images\fairface_0005871.jpg,data\raw\images\fairface_0005931.jpg,1,Male_40-59_Light,audit_identity_0331,audit_identity_0331,audit
data\raw\images\fairface_0004764.jpg,data\raw\images\fairface_0004858.jpg,1,Female_20-39_Light,audit_identity_0079,audit_identity_0079,audit
data\raw\images\fairface_0004196.jpg,data\raw\images\fairface_0004238.jpg,1,Male_20-39_Medium,audit_identity_0294,audit_identity_0294,audit
data\raw\images\fairface_0000446.jpg,data\raw\images\fairface_0000740.jpg,1,Male_60+_Light,audit_identity_0355,audit_identity_0355,audit
data\raw\images\fairface_0000651.jpg,data\raw\images\fairface_0000726.jpg,1,Female_0-19_Medium,audit_identity_0023,audit_identity_0023,audit
data\raw\images\fairface_0005529.jpg,data\raw\images\fairface_0005917.jpg,1,Female_0-19_Dark,audit_identity_0005,audit_identity_0005,audit
data\raw\images\fairface_0009574.jpg,data\raw\images\fairface_0009616.jpg,1,Female_20-39_Light,audit_identity_0096,audit_identity_0096,audit
data\raw\images\fairface_0008143.jpg,data\raw\images\fairface_0008382.jpg,1,Male_40-59_Light,audit_identity_0333,audit_identity_0333,audit
data\raw\images\fairface_0006682.jpg,data\raw\images\fairface_0006774.jpg,1,Male_0-19_Dark,audit_identity_0183,audit_identity_0183,audit
data\raw\images\fairface_0006247.jpg,data\raw\images\fairface_0006330.jpg,1,Male_20-39_Medium,audit_identity_0303,audit_identity_0303,audit
data\raw\images\fairface_0007191.jpg,data\raw\images\fairface_0007215.jpg,1,Female_20-39_Medium,audit_identity_0131,audit_identity_0131,audit
data\raw\images\fairface_0006841.jpg,data\raw\images\fairface_0009645.jpg,1,Female_60+_Light,audit_identity_0168,audit_identity_0168,audit
data\raw\images\fairface_0007561.jpg,data\raw\images\fairface_0007602.jpg,1,Female_20-39_Medium,audit_identity_0133,audit_identity_0133,audit
data\raw\images\fairface_0000213.jpg,data\raw\images\fairface_0000274.jpg,1,Male_40-59_Light,audit_identity_0326,audit_identity_0326,audit
data\raw\images\fairface_0003214.jpg,data\raw\images\fairface_0003267.jpg,1,Female_0-19_Medium,audit_identity_0032,audit_identity_0032,audit
data\raw\images\fairface_0004435.jpg,data\raw\images\fairface_0004565.jpg,1,Female_40-59_Medium,audit_identity_0158,audit_identity_0158,audit
data\raw\images\fairface_0006682.jpg,data\raw\images\fairface_0007460.jpg,1,Male_0-19_Dark,audit_identity_0183,audit_identity_0183,audit
data\raw\images\fairface_0008060.jpg,data\raw\images\fairface_0008234.jpg,1,Male_20-39_Light,audit_identity_0265,audit_identity_0265,audit
data\raw\images\fairface_0004332.jpg,data\raw\images\fairface_0004554.jpg,1,Male_40-59_Light,audit_identity_0329,audit_identity_0329,audit
data\raw\images\fairface_0004847.jpg,data\raw\images\fairface_0005042.jpg,1,Male_0-19_Medium,audit_identity_0213,audit_identity_0213,audit
data\raw\images\fairface_0007646.jpg,data\raw\images\fairface_0008494.jpg,1,Male_0-19_Light,audit_identity_0197,audit_identity_0197,audit
data\raw\images\fairface_0002308.jpg,data\raw\images\fairface_0002985.jpg,1,Male_20-39_Dark,audit_identity_0230,audit_identity_0230,audit
data\raw\images\fairface_0008751.jpg,data\raw\images\fairface_0009763.jpg,1,Male_40-59_Light,audit_identity_0334,audit_identity_0334,audit
data\raw\images\fairface_0000215.jpg,data\raw\images\fairface_0000569.jpg,1,Female_0-19_Medium,audit_identity_0022,audit_identity_0022,audit
data\raw\images\fairface_0002468.jpg,data\raw\images\fairface_0002839.jpg,1,Male_0-19_Light,audit_identity_0189,audit_identity_0189,audit
data\raw\images\fairface_0007838.jpg,data\raw\images\fairface_0007916.jpg,1,Male_20-39_Light,audit_identity_0264,audit_identity_0264,audit
data\raw\images\fairface_0007617.jpg,data\raw\images\fairface_0007738.jpg,1,Male_20-39_Medium,audit_identity_0310,audit_identity_0310,audit
data\raw\images\fairface_0003287.jpg,data\raw\images\fairface_0003317.jpg,1,Female_20-39_Medium,audit_identity_0111,audit_identity_0111,audit
data\raw\images\fairface_0000323.jpg,data\raw\images\fairface_0000932.jpg,1,Female_40-59_Light,audit_identity_0148,audit_identity_0148,audit
data\raw\images\fairface_0007649.jpg,data\raw\images\fairface_0008530.jpg,1,Male_40-59_Medium,audit_identity_0350,audit_identity_0350,audit
data\raw\images\fairface_0009381.jpg,data\raw\images\fairface_0009734.jpg,1,Female_0-19_Dark,audit_identity_0008,audit_identity_0008,audit
data\raw\images\fairface_0009381.jpg,data\raw\images\fairface_0009852.jpg,1,Female_0-19_Dark,audit_identity_0008,audit_identity_0008,audit
data\raw\images\fairface_0008391.jpg,data\raw\images\fairface_0008402.jpg,1,Female_0-19_Medium,audit_identity_0043,audit_identity_0043,audit
data\raw\images\fairface_0005743.jpg,data\raw\images\fairface_0005974.jpg,1,Male_20-39_Light,audit_identity_0257,audit_identity_0257,audit
data\raw\images\fairface_0007160.jpg,data\raw\images\fairface_0007294.jpg,1,Female_20-39_Dark,audit_identity_0057,audit_identity_0057,audit
data\raw\images\fairface_0003285.jpg,data\raw\images\fairface_0003534.jpg,1,Female_20-39_Light,audit_identity_0073,audit_identity_0073,audit
data\raw\images\fairface_0004866.jpg,data\raw\images\fairface_0005042.jpg,1,Male_0-19_Medium,audit_identity_0213,audit_identity_0213,audit
data\raw\images\fairface_0009512.jpg,data\raw\images\fairface_0009602.jpg,1,Female_20-39_Medium,audit_identity_0143,audit_identity_0143,audit
data\raw\images\fairface_0002354.jpg,data\raw\images\fairface_0002388.jpg,1,Male_0-19_Light,audit_identity_0188,audit_identity_0188,audit
data\raw\images\fairface_0002797.jpg,data\raw\images\fairface_0002810.jpg,1,Female_20-39_Light,audit_identity_0070,audit_identity_0070,audit
data\raw\images\fairface_0002198.jpg,data\raw\images\fairface_0002410.jpg,1,Female_20-39_Dark,audit_identity_0051,audit_identity_0051,audit
data\raw\images\fairface_0005409.jpg,data\raw\images\fairface_0005479.jpg,1,Male_40-59_Medium,audit_identity_0346,audit_identity_0346,audit
data\raw\images\fairface_0005441.jpg,data\raw\images\fairface_0005792.jpg,1,Male_20-39_Dark,audit_identity_0234,audit_identity_0234,audit
data\raw\images\fairface_0003276.jpg,data\raw\images\fairface_0003605.jpg,1,Male_20-39_Light,audit_identity_0250,audit_identity_0250,audit
data\raw\images\fairface_0004866.jpg,data\raw\images\fairface_0005127.jpg,1,Male_0-19_Medium,audit_identity_0213,audit_identity_0213,audit
data\raw\images\fairface_0002976.jpg,data\raw\images\fairface_0003062.jpg,1,Female_0-19_Medium,audit_identity_0031,audit_identity_0031,audit
data\raw\images\fairface_0008913.jpg,data\raw\images\fairface_0009212.jpg,1,Female_20-39_Light,audit_identity_0094,audit_identity_0094,audit
data\raw\images\fairface_0000888.jpg,data\raw\images\fairface_0000931.jpg,1,Male_60+_Medium,audit_identity_0365,audit_identity_0365,audit
data\raw\images\fairface_0005269.jpg,data\raw\images\fairface_0005311.jpg,1,Female_20-39_Light,audit_identity_0081,audit_identity_0081,audit
data\raw\images\fairface_0003253.jpg,data\raw\images\fairface_0003317.jpg,1,Female_20-39_Medium,audit_identity_0111,audit_identity_0111,audit
data\raw\images\fairface_0006712.jpg,data\raw\images\fairface_0006769.jpg,1,Male_0-19_Medium,audit_identity_0219,audit_identity_0219,audit
data\raw\images\fairface_0002402.jpg,data\raw\images\fairface_0002777.jpg,1,Male_40-59_Light,audit_identity_0327,audit_identity_0327,audit
data\raw\images\fairface_0009642.jpg,data\raw\images\fairface_0009984.jpg,1,Male_60+_Medium,audit_identity_0378,audit_identity_0378,audit
data\raw\images\fairface_0002627.jpg,data\raw\images\fairface_0002740.jpg,1,Male_20-39_Medium,audit_identity_0284,audit_identity_0284,audit
data\raw\images\fairface_0001534.jpg,data\raw\images\fairface_0001550.jpg,1,Male_20-39_Light,audit_identity_0244,audit_identity_0244,audit
data\raw\images\fairface_0002402.jpg,data\raw\images\fairface_0002960.jpg,1,Male_40-59_Light,audit_identity_0327,audit_identity_0327,audit
data\raw\images\fairface_0008244.jpg,data\raw\images\fairface_0008705.jpg,1,Female_40-59_Light,audit_identity_0152,audit_identity_0152,audit
data\raw\images\fairface_0007666.jpg,data\raw\images\fairface_0007736.jpg,1,Female_20-39_Medium,audit_identity_0134,audit_identity_0134,audit
data\raw\images\fairface_0008634.jpg,data\raw\images\fairface_0008695.jpg,1,Female_20-39_Medium,audit_identity_0138,audit_identity_0138,audit
data\raw\images\fairface_0007954.jpg,data\raw\images\fairface_0007979.jpg,1,Female_20-39_Light,audit_identity_0090,audit_identity_0090,audit
data\raw\images\fairface_0003361.jpg,data\raw\images\fairface_0003423.jpg,1,Male_20-39_Medium,audit_identity_0289,audit_identity_0289,audit
data\raw\images\fairface_0007828.jpg,data\raw\images\fairface_0007895.jpg,1,Male_20-39_Medium,audit_identity_0311,audit_identity_0311,audit
data\raw\images\fairface_0008941.jpg,data\raw\images\fairface_0009028.jpg,1,Male_0-19_Light,audit_identity_0198,audit_identity_0198,audit
data\raw\images\fairface_0004150.jpg,data\raw\images\fairface_0004158.jpg,1,Female_20-39_Medium,audit_identity_0116,audit_identity_0116,audit
data\raw\images\fairface_0006631.jpg,data\raw\images\fairface_0006700.jpg,1,Male_0-19_Medium,audit_identity_0218,audit_identity_0218,audit
data\raw\images\fairface_0002503.jpg,data\raw\images\fairface_0003294.jpg,1,Male_0-19_Dark,audit_identity_0178,audit_identity_0178,audit
data\raw\images\fairface_0009642.jpg,data\raw\images\fairface_0009696.jpg,1,Male_60+_Medium,audit_identity_0378,audit_identity_0378,audit
data\raw\images\fairface_0002857.jpg,data\raw\images\fairface_0003005.jpg,1,Female_20-39_Dark,audit_identity_0052,audit_identity_0052,audit
data\raw\images\fairface_0002158.jpg,data\raw\images\fairface_0002204.jpg,1,Male_20-39_Light,audit_identity_0247,audit_identity_0247,audit
data\raw\images\fairface_0006862.jpg,data\raw\images\fairface_0006934.jpg,1,Female_20-39_Medium,audit_identity_0129,audit_identity_0129,audit
data\raw\images\fairface_0005718.jpg,data\raw\images\fairface_0005743.jpg,1,Male_20-39_Light,audit_identity_0257,audit_identity_0257,audit
data\raw\images\fairface_0005224.jpg,data\raw\images\fairface_0005258.jpg,1,Male_40-59_Light,audit_identity_0330,audit_identity_0330,audit
data\raw\images\fairface_0006318.jpg,data\raw\images\fairface_0007381.jpg,1,Female_60+_Medium,audit_identity_0174,audit_identity_0174,audit
data\raw\images\fairface_0004889.jpg,data\raw\images\fairface_0004966.jpg,1,Female_20-39_Medium,audit_identity_0120,audit_identity_0120,audit
data\raw\images\fairface_0001205.jpg,data\raw\images\fairface_0001277.jpg,1,Male_0-19_Medium,audit_identity_0204,audit_identity_0204,audit
data\raw\images\fairface_0007561.jpg,data\raw\images\fairface_0007655.jpg,1,Female_20-39_Medium,audit_identity_0133,audit_identity_0133,audit
data\raw\images\fairface_0002504.jpg,data\raw\images\fairface_0002649.jpg,1,Female_0-19_Medium,audit_identity_0029,audit_identity_0029,audit
data\raw\images\fairface_0004035.jpg,data\raw\images\fairface_0004142.jpg,1,Male_20-39_Medium,audit_identity_0293,audit_identity_0293,audit
data\raw\images\fairface_0009248.jpg,data\raw\images\fairface_0009350.jpg,1,Female_0-19_Light,audit_identity_0020,audit_identity_0020,audit
data\raw\images\fairface_0007553.jpg,data\raw\images\fairface_0007741.jpg,1,Male_40-59_Light,audit_identity_0332,audit_identity_0332,audit
data\raw\images\fairface_0001460.jpg,data\raw\images\fairface_0001550.jpg,1,Male_20-39_Light,audit_identity_0244,audit_identity_0244,audit
data\raw\images\fairface_0002887.jpg,data\raw\images\fairface_0002896.jpg,1,Male_0-19_Medium,audit_identity_0208,audit_identity_0208,audit
data\raw\images\fairface_0008556.jpg,data\raw\images\fairface_0008569.jpg,1,Male_60+_Medium,audit_identity_0376,audit_identity_0376,audit
data\raw\images\fairface_0007377.jpg,data\raw\images\fairface_0007424.jpg,1,Male_20-39_Medium,audit_identity_0309,audit_identity_0309,audit
data\raw\images\fairface_0000126.jpg,data\raw\images\fairface_0000156.jpg,1,Female_20-39_Dark,audit_identity_0047,audit_identity_0047,audit
data\raw\images\fairface_0001433.jpg,data\raw\images\fairface_0001483.jpg,1,Female_20-39_Medium,audit_identity_0105,audit_identity_0105,audit
data\raw\images\fairface_0006951.jpg,data\raw\images\fairface_0007148.jpg,1,Female_20-39_Medium,audit_identity_0130,audit_identity_0130,audit
data\raw\images\fairface_0000708.jpg,data\raw\images\fairface_0000832.jpg,1,Male_20-39_Medium,audit_identity_0275,audit_identity_0275,audit
data\raw\images\fairface_0008997.jpg,data\raw\images\fairface_0009087.jpg,1,Male_40-59_Medium,audit_identity_0351,audit_identity_0351,audit
data\raw\images\fairface_0004269.jpg,data\raw\images\fairface_0004384.jpg,1,Female_20-39_Light,audit_identity_0078,audit_identity_0078,audit
data\raw\images\fairface_0000088.jpg,data\raw\images\fairface_0000152.jpg,1,Male_0-19_Medium,audit_identity_0201,audit_identity_0201,audit
data\raw\images\fairface_0003723.jpg,data\raw\images\fairface_0003895.jpg,1,Male_0-19_Medium,audit_identity_0211,audit_identity_0211,audit
data\raw\images\fairface_0005478.jpg,data\raw\images\fairface_0005490.jpg,1,Male_20-39_Light,audit_identity_0256,audit_identity_0256,audit
data\raw\images\fairface_0002603.jpg,data\raw\images\fairface_0002773.jpg,1,Male_0-19_Medium,audit_identity_0207,audit_identity_0207,audit
data\raw\images\fairface_0004285.jpg,data\raw\images\fairface_0004433.jpg,1,Male_0-19_Medium,audit_identity_0212,audit_identity_0212,audit
data\raw\images\fairface_0002347.jpg,data\raw\images\fairface_0002427.jpg,1,Female_0-19_Medium,audit_identity_0028,audit_identity_0028,audit
data\raw\images\fairface_0008734.jpg,data\raw\images\fairface_0008758.jpg,1,Male_20-39_Light,audit_identity_0266,audit_identity_0266,audit
data\raw\images\fairface_0009512.jpg,data\raw\images\fairface_0009698.jpg,1,Female_20-39_Medium,audit_identity_0143,audit_identity_0143,audit
data\raw\images\fairface_0004027.jpg,data\raw\images\fairface_0004056.jpg,1,Male_60+_Medium,audit_identity_0370,audit_identity_0370,audit
data\raw\images\fairface_0009412.jpg,data\raw\images\fairface_0009533.jpg,1,Male_0-19_Medium,audit_identity_0225,audit_identity_0225,audit
data\raw\images\fairface_0007301.jpg,data\raw\images\fairface_0007514.jpg,1,Male_0-19_Medium,audit_identity_0220,audit_identity_0220,audit
data\raw\images\fairface_0002388.jpg,data\raw\images\fairface_0002412.jpg,1,Male_0-19_Light,audit_identity_0188,audit_identity_0188,audit
data\raw\images\fairface_0001803.jpg,data\raw\images\fairface_0001805.jpg,1,Male_20-39_Light,audit_identity_0245,audit_identity_0245,audit
data\raw\images\fairface_0008574.jpg,data\raw\images\fairface_0008584.jpg,1,Female_20-39_Light,audit_identity_0092,audit_identity_0092,audit
data\raw\images\fairface_0000767.jpg,data\raw\images\fairface_0000955.jpg,1,Male_0-19_Medium,audit_identity_0203,audit_identity_0203,audit
data\raw\images\fairface_0006846.jpg,data\raw\images\fairface_0006859.jpg,1,Female_0-19_Medium,audit_identity_0039,audit_identity_0039,audit
data\raw\images\fairface_0003100.jpg,data\raw\images\fairface_0004515.jpg,1,Male_60+_Dark,audit_identity_0353,audit_identity_0353,audit
data\raw\images\fairface_0001162.jpg,data\raw\images\fairface_0001201.jpg,1,Male_20-39_Light,audit_identity_0242,audit_identity_0242,audit
data\raw\images\fairface_0000365.jpg,data\raw\images\fairface_0000403.jpg,1,Male_20-39_Medium,audit_identity_0272,audit_identity_0272,audit
data\raw\images\fairface_0009056.jpg,data\raw\images\fairface_0009645.jpg,1,Female_60+_Light,audit_identity_0168,audit_identity_0168,audit
data\raw\images\fairface_0006454.jpg,data\raw\images\fairface_0006526.jpg,1,Male_20-39_Light,audit_identity_0259,audit_identity_0259,audit
data\raw\images\fairface_0003335.jpg,data\raw\images\fairface_0003514.jpg,1,Male_0-19_Medium,audit_identity_0210,audit_identity_0210,audit
data\raw\images\fairface_0002212.jpg,data\raw\images\fairface_0002410.jpg,1,Female_20-39_Dark,audit_identity_0051,audit_identity_0051,audit
data\raw\images\fairface_0009134.jpg,data\raw\images\fairface_0009256.jpg,1,Male_20-39_Medium,audit_identity_0318,audit_identity_0318,audit
data\raw\images\fairface_0007345.jpg,data\raw\images\fairface_0007512.jpg,1,Female_0-19_Medium,audit_identity_0040,audit_identity_0040,audit
data\raw\images\fairface_0005115.jpg,data\raw\images\fairface_0005342.jpg,1,Female_0-19_Light,audit_identity_0016,audit_identity_0016,audit
data\raw\images\fairface_0000718.jpg,data\raw\images\fairface_0000806.jpg,1,Male_20-39_Light,audit_identity_0240,audit_identity_0240,audit
data\raw\images\fairface_0000189.jpg,data\raw\images\fairface_0000577.jpg,1,Female_20-39_Dark,audit_identity_0048,audit_identity_0048,audit
